Label,id,Type,Superclass,Class,Gene
stability/transfer/defense-llaDCHIA,2146,MGE,stability/transfer/defense,llaDCHIA,stability/transfer/defense-llaDCHIA
stability/transfer/defense-llaDCHIBM,2147,MGE,stability/transfer/defense,llaDCHIBM,stability/transfer/defense-llaDCHIBM
stability/transfer/defense-mcrB,2148,MGE,stability/transfer/defense,mcrB,stability/transfer/defense-mcrB
stability/transfer/defense-mcrC,2149,MGE,stability/transfer/defense,mcrC,stability/transfer/defense-mcrC
stability/transfer/defense-mediator,2150,MGE,stability/transfer/defense,mediator,stability/transfer/defense-mediator
stability/transfer/defense-mod,2151,MGE,stability/transfer/defense,mod,stability/transfer/defense-mod
stability/transfer/defense-MOD,2152,MGE,stability/transfer/defense,MOD,stability/transfer/defense-MOD
stability/transfer/defense-mrr,2153,MGE,stability/transfer/defense,mrr,stability/transfer/defense-mrr
stability/transfer/defense-NA:Keyword,2154,MGE,stability/transfer/defense,"NA:Keyword",stability/transfer/defense-NA:Keyword
stability/transfer/defense-ndoA_1,2155,MGE,stability/transfer/defense,ndoA_1,stability/transfer/defense-ndoA_1
stability/transfer/defense-ndoA_2,2156,MGE,stability/transfer/defense,ndoA_2,stability/transfer/defense-ndoA_2
stability/transfer/defense-pglX,2157,MGE,stability/transfer/defense,pglX,stability/transfer/defense-pglX
stability/transfer/defense-prrC,2158,MGE,stability/transfer/defense,prrC,stability/transfer/defense-prrC
stability/transfer/defense-pvuIIR,2159,MGE,stability/transfer/defense,pvuIIR,stability/transfer/defense-pvuIIR
stability/transfer/defense-relK,2160,MGE,stability/transfer/defense,relK,stability/transfer/defense-relK
stability/transfer/defense-rlmL,2161,MGE,stability/transfer/defense,rlmL,stability/transfer/defense-rlmL
stability/transfer/defense-ssoIIM,2162,MGE,stability/transfer/defense,ssoIIM,stability/transfer/defense-ssoIIM
stability/transfer/defense-sth368IM,2163,MGE,stability/transfer/defense,sth368IM,stability/transfer/defense-sth368IM
stability/transfer/defense-Tb_ORF38,2164,MGE,stability/transfer/defense,Tb_ORF38,stability/transfer/defense-Tb_ORF38
stability/transfer/defense-tec,2165,MGE,stability/transfer/defense,tec,stability/transfer/defense-tec
stability/transfer/defense-ubiE_1,2166,MGE,stability/transfer/defense,ubiE_1,stability/transfer/defense-ubiE_1
stability/transfer/defense-vapC,2167,MGE,stability/transfer/defense,vapC,stability/transfer/defense-vapC
stability/transfer/defense-yafQ,2168,MGE,stability/transfer/defense,yafQ,stability/transfer/defense-yafQ
stability/transfer/defense-yefM,2169,MGE,stability/transfer/defense,yefM,stability/transfer/defense-yefM
stability/transfer/defense-yhdJ_2,2170,MGE,stability/transfer/defense,yhdJ_2,stability/transfer/defense-yhdJ_2
stability/transfer/defense-yubI,2171,MGE,stability/transfer/defense,yubI,stability/transfer/defense-yubI
STAPHYLOCOCCUS_MUPA_CONFERRING_RESISTANCE_TO_MUPIROCIN,2172,ARG,mupirocin,mupirocin,STAPHYLOCOCCUS_MUPA_CONFERRING_RESISTANCE_TO_MUPIROCIN
SUL4,2173,ARG,sulfonamide,sulfonamide,SUL4
TAEA,2174,ARG,pleuromutilin,pleuromutilin,TAEA
TET35,2175,ARG,tetracycline,tetracycline,TET35
TETA(48),2176,ARG,tetracycline,tetracycline,TETA(48)
TETA(60),2177,ARG,tetracycline,tetracycline,TETA(60)
TETB(46),2178,ARG,tetracycline,tetracycline,TETB(46)
TETB(60),2179,ARG,tetracycline,tetracycline,TETB(60)
TETD,2180,ARG,tetracycline,tetracycline,TETD
TETP,2181,ARG,tetracycline,tetracycline,TETP
TETR,2182,ARG,tetracycline,tetracycline,TETR
TETT,2183,ARG,tetracycline,tetracycline,TETT
tlpB,2184,Virulence,Motility,Motility,tlpB
TRANSCRIPTIONAL_REGULATORY_PROTEIN_CPXR_CPXR,2185,ARG,unclassified,unclassified,TRANSCRIPTIONAL_REGULATORY_PROTEIN_CPXR_CPXR
Transposon-tnp,2186,MGE,Transposon,tnp,Transposon-tnp
Transposon-tnp_2,2187,MGE,Transposon,tnp_2,Transposon-tnp_2
Transposon-tnpA,2188,MGE,Transposon,tnpA,Transposon-tnpA
Transposon-tnpB,2189,MGE,Transposon,tnpB,Transposon-tnpB
Transposon-tnpC,2190,MGE,Transposon,tnpC,Transposon-tnpC
Transposon-tnpM,2191,MGE,Transposon,tnpM,Transposon-tnpM
Transposon-tnpR,2192,MGE,Transposon,tnpR,Transposon-tnpR
Transposon-tnpR_1,2193,MGE,Transposon,tnpR_1,Transposon-tnpR_1
Transposon-tnpR_2,2194,MGE,Transposon,tnpR_2,Transposon-tnpR_2
Transposon-tnpR_4,2195,MGE,Transposon,tnpR_4,Transposon-tnpR_4
Transposon-tnpX,2196,MGE,Transposon,tnpX,Transposon-tnpX
TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR,2197,ARG,unclassified,unclassified,TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR
tssF,2198,Virulence,Effector delivery system,Effector delivery system,tssF
tssG,2199,Virulence,Effector delivery system,Effector delivery system,tssG
tufA,2200,Virulence,Adherence,Adherence,tufA
ugd,2201,Virulence,Immune modulation,Immune modulation,ugd
UGD,2202,ARG,peptide,peptide,UGD
ureB,2203,Virulence,Stress survival,Stress survival,ureB
ureG,2204,Virulence,Stress survival,Stress survival,ureG
VANC,2205,ARG,glycopeptide,glycopeptide,VANC
VAND,2206,ARG,glycopeptide,glycopeptide,VAND
VANE,2207,ARG,glycopeptide,glycopeptide,VANE
VANG,2208,ARG,glycopeptide,glycopeptide,VANG
VANH,2209,ARG,glycopeptide,glycopeptide,VANH
VANHB,2210,ARG,glycopeptide,glycopeptide,VANHB
VANL,2211,ARG,glycopeptide,glycopeptide,VANL
VANR,2212,ARG,glycopeptide,glycopeptide,VANR
VANRI,2213,ARG,glycopeptide,glycopeptide,VANRI
VANS,2214,ARG,glycopeptide,glycopeptide,VANS
VANTRL,2215,ARG,glycopeptide,glycopeptide,VANTRL
VANU,2216,ARG,glycopeptide,glycopeptide,VANU
VANX,2217,ARG,glycopeptide,glycopeptide,VANX
VANY,2218,ARG,glycopeptide,glycopeptide,VANY
VANZ,2219,ARG,glycopeptide,glycopeptide,VANZ
vasE/tssK,2220,Virulence,Effector delivery system,Effector delivery system,vasE/tssK
VATE,2221,ARG,MLS,MLS,VATE
VGAB,2222,ARG,MLS,MLS,VGAB
vgrG/tssI,2223,Virulence,Effector delivery system,Effector delivery system,vgrG/tssI
wbtE,2224,Virulence,Immune modulation,Immune modulation,wbtE
wbtL,2225,Virulence,Immune modulation,Immune modulation,wbtL
wcaJ,2226,Virulence,Immune modulation,Immune modulation,wcaJ
wcbK,2227,Virulence,Immune modulation,Immune modulation,wcbK
yagV/ecpE,2228,Virulence,Adherence,Adherence,yagV/ecpE
yagW/ecpD,2229,Virulence,Adherence,Adherence,yagW/ecpD
yagX/ecpC,2230,Virulence,Adherence,Adherence,yagX/ecpC
AAC(3)-II,2231,ARG,aminoglycoside,aminoglycoside,AAC(3)-II
ACICU_RS00500,2232,Virulence,Immune modulation,Immune modulation,ACICU_RS00500
ACICU_RS04590,2233,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,ACICU_RS04590
ACICU_RS04595,2234,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,ACICU_RS04595
adeH,2235,Virulence,Biofilm,Biofilm,adeH
ADES,2236,ARG,multidrug,multidrug,ADES
allD,2237,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,allD
allS,2238,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,allS
barA,2239,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,barA
barB,2240,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,barB
bopD,2241,Virulence,Biofilm,Biofilm,bopD
BRP(MBL),2242,ARG,glycopeptide,glycopeptide,BRP(MBL)
cap8D,2243,Virulence,Immune modulation,Immune modulation,cap8D
cap8F,2244,Virulence,Immune modulation,Immune modulation,cap8F
cap8G,2245,Virulence,Immune modulation,Immune modulation,cap8G
cap8M,2246,Virulence,Immune modulation,Immune modulation,cap8M
cesB,2247,Virulence,Exotoxin,Exotoxin,cesB
cgsG,2248,Virulence,Adherence,Adherence,cgsG
cheA,2249,Virulence,Motility,Motility,cheA
cheB,2250,Virulence,Motility,Motility,cheB
cheD,2251,Virulence,Motility,Motility,cheD
cheW,2252,Virulence,Motility,Motility,cheW
cheY,2253,Virulence,Motility,Motility,cheY
chuA,2254,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,chuA
chuU,2255,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,chuU
Cj1136,2256,Virulence,Immune modulation,Immune modulation,Cj1136
clpV1,2257,Virulence,Effector delivery system,Effector delivery system,clpV1
competence-ybaV,2258,MGE,competence,ybaV,competence-ybaV
competence-ygaD,2259,MGE,competence,ygaD,competence-ygaD
csrA,2260,Virulence,Regulation,Regulation,csrA
csuD,2261,Virulence,Biofilm,Biofilm,csuD
DFRA1,2262,ARG,diaminopyrimidine,diaminopyrimidine,DFRA1
DFRD,2263,ARG,diaminopyrimidine,diaminopyrimidine,DFRD
dotU/tssL,2264,Virulence,Effector delivery system,Effector delivery system,dotU/tssL
ebpB,2265,Virulence,Adherence,Adherence,ebpB
entB,2266,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,entB
entC,2267,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,entC
exeG,2268,Virulence,Effector delivery system,Effector delivery system,exeG
fbpA/fbp68,2269,Virulence,Adherence,Adherence,fbpA/fbp68
fdeC,2270,Virulence,Adherence,Adherence,fdeC
fepB,2271,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,fepB
fepC,2272,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,fepC
fepE,2273,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,fepE
fepG,2274,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,fepG
fimB,2275,Virulence,Adherence,Adherence,fimB
fimC,2276,Virulence,Adherence,Adherence,fimC
fimE,2277,Virulence,Adherence,Adherence,fimE
fimF,2278,Virulence,Adherence,Adherence,fimF
fimG,2279,Virulence,Adherence,Adherence,fimG
fimI,2280,Virulence,Adherence,Adherence,fimI
flaB,2281,Virulence,Motility,Motility,flaB
fleR/flrC,2282,Virulence,Motility,Motility,fleR/flrC
flgE,2283,Virulence,Motility,Motility,flgE
flgE_1,2284,Virulence,Motility,Motility,flgE_1
flgH,2285,Virulence,Motility,Motility,flgH
fliA,2286,Virulence,Motility,Motility,fliA
fliG,2287,Virulence,Motility,Motility,fliG
fliM,2288,Virulence,Motility,Motility,fliM
fliP,2289,Virulence,Motility,Motility,fliP
FOSB,2290,ARG,fosfomycin,fosfomycin,FOSB
fur,2291,Virulence,Regulation,Regulation,fur
fyuA,2292,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,fyuA
glf,2293,Virulence,Immune modulation,Immune modulation,glf
gmhA/lpcA,2294,Virulence,Immune modulation,Immune modulation,gmhA/lpcA
gndA,2295,Virulence,Immune modulation,Immune modulation,gndA
gspF,2296,Virulence,Effector delivery system,Effector delivery system,gspF
gspI,2297,Virulence,Effector delivery system,Effector delivery system,gspI
gtrB,2298,Virulence,Immune modulation,Immune modulation,gtrB
hemO,2299,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,hemO
hlyB,2300,Virulence,Exotoxin,Exotoxin,hlyB
hsiB1/vipA/tssB,2301,Virulence,Effector delivery system,Effector delivery system,hsiB1/vipA/tssB
Insertion sequence-IS_Pl3_3,2302,MGE,Insertion sequence,IS_Pl3_3,Insertion sequence-IS_Pl3_3
Insertion sequence-is5,2303,MGE,Insertion sequence,is5,Insertion sequence-is5
Insertion sequence-IS901,2304,MGE,Insertion sequence,IS901,Insertion sequence-IS901
Insertion sequence-ISPlu6L,2305,MGE,Insertion sequence,ISPlu6L,Insertion sequence-ISPlu6L
integration/excision-ccrB,2306,MGE,integration/excision,ccrB,integration/excision-ccrB
integration/excision-ihfB,2307,MGE,integration/excision,ihfB,integration/excision-ihfB
integration/excision-NGR_a00180,2308,MGE,integration/excision,NGR_a00180,integration/excision-NGR_a00180
integration/excision-NGR_a01880,2309,MGE,integration/excision,NGR_a01880,integration/excision-NGR_a01880
integration/excision-NGR_a01930,2310,MGE,integration/excision,NGR_a01930,integration/excision-NGR_a01930
integration/excision-ORF19,2311,MGE,integration/excision,ORF19,integration/excision-ORF19
integration/excision-pinR_1,2312,MGE,integration/excision,pinR_1,integration/excision-pinR_1
integration/excision-rdgC,2313,MGE,integration/excision,rdgC,integration/excision-rdgC
integration/excision-tnsB,2314,MGE,integration/excision,tnsB,integration/excision-tnsB
integration/excision-tnsC,2315,MGE,integration/excision,tnsC,integration/excision-tnsC
integration/excision-topB_1,2316,MGE,integration/excision,topB_1,integration/excision-topB_1
integration/excision-tpase,2317,MGE,integration/excision,tpase,integration/excision-tpase
integration/excision-trp1400A,2318,MGE,integration/excision,trp1400A,integration/excision-trp1400A
integration/excision-uvrA,2319,MGE,integration/excision,uvrA,integration/excision-uvrA
integration/excision-xerC_3,2320,MGE,integration/excision,xerC_3,integration/excision-xerC_3
integration/excision-xerD_16,2321,MGE,integration/excision,xerD_16,integration/excision-xerD_16
Integron-insA8,2322,MGE,Integron,insA8,Integron-insA8
Integron-insD1,2323,MGE,Integron,insD1,Integron-insD1
Integron-insE1,2324,MGE,Integron,insE1,Integron-insE1
Integron-insH11,2325,MGE,Integron,insH11,Integron-insH11
Integron-insI1,2326,MGE,Integron,insI1,Integron-insI1
Integron-insQ_2,2327,MGE,Integron,insQ_2,Integron-insQ_2
Integron-Int-Tn,2328,MGE,Integron,Int-Tn,Integron-Int-Tn
Integron-int2,2329,MGE,Integron,int2,Integron-int2
Integron-intA,2330,MGE,Integron,intA,Integron-intA
Integron-intI,2331,MGE,Integron,intI,Integron-intI
Integron-intN1,2332,MGE,Integron,intN1,Integron-intN1
Integron-intS,2333,MGE,Integron,intS,Integron-intS
iroB,2334,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,iroB
iroC,2335,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,iroC
iroD,2336,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,iroD
irp1,2337,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,irp1
irp2,2338,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,irp2
iucB,2339,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,iucB
iucC,2340,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,iucC
katB,2341,Virulence,Stress survival,Stress survival,katB
KP1_RS17220,2342,Virulence,Immune modulation,Immune modulation,KP1_RS17220
KP1_RS17240,2343,Virulence,Immune modulation,Immune modulation,KP1_RS17240
KP1_RS17340,2344,Virulence,Immune modulation,Immune modulation,KP1_RS17340
KP1_RS17355,2345,Virulence,Immune modulation,Immune modulation,KP1_RS17355
kpsC,2346,Virulence,Invasion,Invasion,kpsC
kpsD,2347,Virulence,Invasion,Invasion,kpsD
kpsF,2348,Virulence,Invasion,Invasion,kpsF
legI,2349,Virulence,Immune modulation,Immune modulation,legI
LMRC,2350,ARG,MLS,MLS,LMRC
lpxA,2351,Virulence,Immune modulation,Immune modulation,lpxA
LSAE,2352,ARG,MLS,MLS,LSAE
mam7,2353,Virulence,Adherence,Adherence,mam7
MECA,2354,ARG,beta-lactam,beta-lactam,MECA
MECC,2355,ARG,beta-lactam,beta-lactam,MECC
MECI,2356,ARG,beta-lactam,beta-lactam,MECI
MEL,2357,ARG,MLS,MLS,MEL
MEXE,2358,ARG,multidrug,multidrug,MEXE
MEXT,2359,ARG,multidrug,multidrug,MEXT
MGRB,2360,ARG,multidrug,multidrug,MGRB
mgtC,2361,Virulence,Nutritional/Metabolic factor,Nutritional/Metabolic factor,mgtC
misL,2362,Virulence,Adherence,Adherence,misL
mrkB,2363,Virulence,Biofilm,Biofilm,mrkB
mrkF,2364,Virulence,Biofilm,Biofilm,mrkF
mrkH,2365,Virulence,Biofilm,Biofilm,mrkH
mrkI,2366,Virulence,Biofilm,Biofilm,mrkI
mrkJ,2367,Virulence,Biofilm,Biofilm,mrkJ
nagJ,2368,Virulence,Exoenzyme,Exoenzyme,nagJ
nanJ,2369,Virulence,Exoenzyme,Exoenzyme,nanJ
NMCR,2370,ARG,beta-lactam,beta-lactam,NMCR
ompA,2371,Virulence,Invasion,Invasion,ompA
OPRM,2372,ARG,multidrug,multidrug,OPRM
PATB,2373,ARG,fluoroquinolone,fluoroquinolone,PATB
Phage-10,2374,MGE,Phage,10,Phage-10
Phage-13,2375,MGE,Phage,13,Phage-13
Phage-14,2376,MGE,Phage,14,Phage-14
Phage-15,2377,MGE,Phage,15,Phage-15
Phage-16,2378,MGE,Phage,16,Phage-16
Phage-17,2379,MGE,Phage,17,Phage-17
Phage-18,2380,MGE,Phage,18,Phage-18
Phage-22,2381,MGE,Phage,22,Phage-22
Phage-23,2382,MGE,Phage,23,Phage-23
Phage-25,2383,MGE,Phage,25,Phage-25
Phage-3,2384,MGE,Phage,3,Phage-3
Phage-30,2385,MGE,Phage,30,Phage-30
Phage-32,2386,MGE,Phage,32,Phage-32
Phage-41,2387,MGE,Phage,41,Phage-41
